iter	RMSE
1530	0.6726619778
1531	0.672527475
1532	0.6723703342
1533	0.6722635989
1534	0.6720444649
1535	0.6720231479
1536	0.6719288459
1537	0.6717039873
1538	0.6715207936
1539	0.6712484712
1540	0.6711230801
1541	0.6710174681
1542	0.6710132557
1543	0.6707115613
1544	0.6705419665
1545	0.6704400207
1546	0.6702482851
1547	0.6701223495
1548	0.6699321306
1549	0.6697848093
1550	0.6695617412
1551	0.66939257
1552	0.6691897766
1553	0.6690107427
1554	0.6690015713
1555	0.6688142213
1556	0.6686308996
1557	0.6684606614
1558	0.668184277
1559	0.6680856394
1560	0.668074336
1561	0.6678619204
1562	0.6676211265
1563	0.667379377
1564	0.6672556255
1565	0.6670831611
1566	0.666897704
1567	0.6667160405
1568	0.6666358068
1569	0.6664909584
1570	0.666281755
1571	0.6660562646
1572	0.6659677043
1573	0.6657950253
1574	0.6656102901
1575	0.6654208952
1576	0.665137958
1577	0.6649433029
1578	0.6647693569
1579	0.6645781534
1580	0.6644539064
1581	0.664272697
1582	0.6641134399
1583	0.6640222833
1584	0.6638060792
1585	0.6636721972
1586	0.6635038679
1587	0.6633826069
1588	0.6632333163
1589	0.6631931482
1590	0.6629835581
1591	0.6628089694
1592	0.662805798
1593	0.6627034397
1594	0.6625071868
1595	0.6624134355
1596	0.6624084468
1597	0.6622901227
1598	0.6621088732
1599	0.6619395731
1600	0.661935386
1601	0.6617365701
1602	0.6616103378
1603	0.6614819127
1604	0.6613002864
1605	0.6612796366
1606	0.6610458809
